"StationID","Replicate","SampleDate","Latitude","Longitude","SampleDepth","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Notomastus hemipodus",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Scoletoma sp",57,NA,"Ports","Yes"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Scoletoma sp C",22,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Bipalponephtys cornuta",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Exogone lourei",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Megasyllis nipponica",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Prionospio heterobranchia",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Prionospio lighti",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Spiophanes duplex",4,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Melinna oculata",8,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Chaetozone corona",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Diplocirrus sp SD1",4,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Amaeana occidentalis",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Pista brevibranchiata",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Pista wui",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Ampelisca cristata microdentata",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Caprella californica Cmplx",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Caprella equilibra",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Caprella verrucosa",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Amphideutopus oculatus",7,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Listriella melanica",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Rudilemboides stenopropodus",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Pinnixa franciscana",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Scleroplax granulata",4,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Majoidea",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Anoplodactylus erectus",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Edwardsia californica",268,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Carinomella lactea",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Tubulanus polymorphus",5,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Nuculana taphria",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Laevicardium substriatum",3,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Tellina modesta",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Tellina sp B",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Philine auriformis",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,13.3,"Epitonium hindsii",3,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Notoproctus pacificus",6,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Scoletoma sp",20,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Scoletoma sp C",13,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Nephtys simoni",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Nephtys sp",1,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Nereididae",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Eteone brigitteae",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Exogone lourei",16,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Odontosyllis phosphorea",3,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Fabricinuda limnicola",5,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Acromegalomma sp",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Euchone limnicola",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Sabellidae",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Prionospio heterobranchia",19,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Pseudopolydora paucibranchiata",5,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Scoloplos acmeceps",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Phtisica marina",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Monocorophium acherusicum",6,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Americhelidium sp",1,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Americhelidium sp SD4",4,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Heterophoxus ellisi",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Rudilemboides stenopropodus",39,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Pyromaia tuberculata",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Heteroserolis carinata",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Postasterope barnesi",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Leptosynapta sp",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Actiniaria",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Phoronidae",1,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Phoronis sp",11,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Laevicardium substriatum",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Theora lubrica",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Tagelus affinis",7,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Crepipatella lingulata",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,10.1,"Nassarius tiarula",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Scoletoma sp",7,NA,"Ports","Yes"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Scoletoma sp C",48,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Fabricinuda limnicola",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Euchone limnicola",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Pseudopolydora paucibranchiata",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Spiophanes duplex",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Diplocirrus sp SD1",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Caprellinae",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Phtisica marina",10,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Monocorophium acherusicum",4,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Amphideutopus oculatus",35,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Aruga holmesi",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Hartmanodes sp SD1",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Heterophoxus ellisi",12,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Rudilemboides stenopropodus",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Alpheus californiensis",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Pyromaia tuberculata",8,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Heteroserolis carinata",6,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Anemonactis sp A",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Tubulanus sp SD1",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Musculista senhousia",10,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Lyonsia californica",3,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Asthenothaerus diegensis",12,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Theora lubrica",7,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Tagelus affinis",11,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,10.3,"Solen rostriformis",7,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Scoletoma sp",15,NA,"Ports","Yes"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Scoletoma sp C",51,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Glycera americana",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Exogone lourei",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Fabricinuda limnicola",5,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Euchone limnicola",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Prionospio heterobranchia",9,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Pseudopolydora paucibranchiata",14,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Diplocirrus sp SD1",4,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Grandidierella japonica",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Phtisica marina",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Monocorophium acherusicum",49,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Monocorophium sp",6,NA,"Ports","Yes"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Amphideutopus oculatus",20,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Hartmanodes sp SD1",3,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Heterophoxus ellisi",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Podocerus fulanus",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Rudilemboides stenopropodus",7,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Alpheus californiensis",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Ericerodes hemphillii",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Pyromaia tuberculata",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Scleroplax granulata",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Majoidea",1,NA,"Ports","Yes"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Heteroserolis carinata",7,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Schmittius politus",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Anoplodactylus erectus",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Scolanthus scamiti",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Tubulanus sp SD1",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Paranemertes californica",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Phoronidae",8,NA,"Ports","Yes"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Phoronis sp",7,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Musculista senhousia",52,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Lyonsia californica",1,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Asthenothaerus diegensis",4,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Laevicardium substriatum",2,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Tagelus subteres",20,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Solen rostriformis",5,NA,"Ports","No"
"B18-10123",1,2018-07-20,32.68549,-117.13635,9.1,"Nassarius tiarula",6,NA,"Ports","No"
"B18-10124",1,2018-07-26,32.68433,-117.13126,12.3,"Grandidierella japonica",1,NA,"Ports","No"
"B18-10124",1,2018-07-26,32.68433,-117.13126,12.3,"Heterophoxus ellisi",12,NA,"Ports","No"
"B18-10124",1,2018-07-26,32.68433,-117.13126,12.3,"Alpheus californiensis",2,NA,"Ports","No"
"B18-10124",1,2018-07-26,32.68433,-117.13126,12.3,"Naushonia macginitiei",1,NA,"Ports","No"
"B18-10124",1,2018-07-26,32.68433,-117.13126,12.3,"Ambidexter panamensis",2,NA,"Ports","No"
"B18-10124",1,2018-07-26,32.68433,-117.13126,12.3,"Heteroserolis carinata",3,NA,"Ports","No"
"B18-10124",1,2018-07-26,32.68433,-117.13126,12.3,"Theora lubrica",12,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Grandidierella japonica",2,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Monocorophium acherusicum",3,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Amphideutopus oculatus",2,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Aruga holmesi",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Heterophoxus sp",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Hippomedon zetesimus",2,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Rudilemboides stenopropodus",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Alpheus californiensis",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Neotrypaea sp",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Pyromaia tuberculata",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Ambidexter panamensis",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Heteroserolis carinata",3,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Edwardsiidae",4,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Actiniaria",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Phoronidae",3,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Musculista senhousia",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Asthenothaerus diegensis",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Theora lubrica",4,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Tagelus affinis",1,NA,"Ports","No"
"B18-10126",1,2018-07-26,32.68173,-117.13109,12.6,"Nassarius tiarula",1,NA,"Ports","No"
"B18-10127",1,2018-07-26,32.6792,-117.12836,11.3,"Fabricinuda limnicola",1,NA,"Ports","No"
"B18-10127",1,2018-07-26,32.6792,-117.12836,11.3,"Amphideutopus oculatus",1,NA,"Ports","No"
"B18-10127",1,2018-07-26,32.6792,-117.12836,11.3,"Heterophoxus ellisi",2,NA,"Ports","No"
"B18-10127",1,2018-07-26,32.6792,-117.12836,11.3,"Edwardsiidae",1,NA,"Ports","Yes"
"B18-10127",1,2018-07-26,32.6792,-117.12836,11.3,"Scolanthus scamiti",1,NA,"Ports","No"
"B18-10127",1,2018-07-26,32.6792,-117.12836,11.3,"Phoronidae",1,NA,"Ports","No"
"B18-10127",1,2018-07-26,32.6792,-117.12836,11.3,"Theora lubrica",2,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Scoletoma sp",30,NA,"Ports","Yes"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Scoletoma sp C",18,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Glycera americana",3,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Exogone dwisula",12,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Fabricinuda limnicola",3,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Prionospio heterobranchia",6,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Pseudopolydora paucibranchiata",4,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Cirratulidae",1,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Amphideutopus oculatus",4,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Heterophoxus ellisi",2,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Rudilemboides stenopropodus",1,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Alpheus californiensis",1,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Heteroserolis carinata",2,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Anoplodactylus erectus",1,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Phoronidae",1,NA,"Ports","Yes"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Phoronis sp",3,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Musculista senhousia",42,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Lyonsia californica",2,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Theora lubrica",9,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Tagelus affinis",5,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Crepidula onyx",2,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Nassarius tiarula",3,NA,"Ports","No"
"B18-10136",1,2018-07-27,32.67028,-117.1235,10.9,"Iselica ovoidea",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Scoletoma sp",2,NA,"Ports","Yes"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Scoletoma sp C",48,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Fabricinuda limnicola",3,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Poecilochaetus sp",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Pseudopolydora paucibranchiata",8,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Grandidierella japonica",4,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Amphideutopus oculatus",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Heterophoxus ellisi",9,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Schmittius politus",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Amphipholis squamata",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Tubulanus sp SD1",2,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Phoronidae",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Musculista senhousia",7,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Lyonsia californica",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Laevicardium substriatum",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Theora lubrica",5,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Tagelus affinis",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Philine ornatissima",1,NA,"Ports","No"
"B18-10137",1,2018-07-27,32.66776,-117.12199,12.2,"Nassarius tiarula",2,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Scoletoma sp",28,NA,"Ports","Yes"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Scoletoma sp C",84,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Glycera americana",2,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Malmgreniella sp",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Exogone lourei",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Poecilochaetus sp",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Prionospio heterobranchia",5,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Pseudopolydora paucibranchiata",12,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Cirratulidae",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Cirratulus sp",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Diplocirrus sp SD1",11,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Ambidexter panamensis",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Majoidea",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Heteroserolis carinata",3,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Leptosynapta sp",2,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Edwardsia handi",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Scolanthus scamiti",3,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Tubulanus sp SD1",2,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Musculista senhousia",22,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Theora lubrica",7,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Crepipatella lingulata",1,NA,"Ports","No"
"B18-10139",1,2018-07-27,32.66359,-117.1227,12.5,"Nassarius tiarula",3,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Scoletoma sp",6,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Scoletoma sp C",9,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Glycera americana",2,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Exogone lourei",2,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Odontosyllis phosphorea",1,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Fabricinuda limnicola",6,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Euchone limnicola",1,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Prionospio heterobranchia",3,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Pseudopolydora paucibranchiata",2,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Diplocirrus sp SD1",2,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Monocorophium acherusicum",3,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Amphideutopus oculatus",9,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Aruga holmesi",1,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Elasmopus sp",1,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Heterophoxus ellisi",1,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Rudilemboides stenopropodus",6,NA,"Ports","No"
"B18-10141",1,2018-07-27,32.66045,-117.12539,13.1,"Ericerodes hemphillii",1,NA,"Ports","No"
