"StationID","Replicate","SampleDate","Latitude","Longitude","Species","Abundance","Salinity","Stratum","Exclude"
"B18-10086",1,2018-08-01,32.62346,-117.13367,"Solen rostriformis",2,NA,"Marinas","No"
"B18-10086",1,2018-08-01,32.62346,-117.13367,"Acteocina carinata",10,NA,"Marinas","No"
"B18-10086",1,2018-08-01,32.62346,-117.13367,"Barleeia haliotiphila",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Scoletoma sp C",6,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Exogone lourei",2,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Pseudopolydora paucibranchiata",5,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Bemlos macromanus",3,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Grandidierella japonica",2,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Mayerella acanthopoda",15,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Monocorophium acherusicum",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Paradexamine sp SD1",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Hippolyte sp",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Panopeidae",2,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Paranthura japonica",3,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Sphaeromatidae",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Chondrochelia dubia Cmplx",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Zeuxo normani Cmplx",47,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Nymphon pixellae",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Amphipholis squamata",24,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Actiniaria",23,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Phoronis sp",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Musculista senhousia",91,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Tellina meropsis",1,NA,"Marinas","No"
"B18-10087",1,2018-08-01,32.62166,-117.10214,"Acteocina carinata",37,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Scoletoma sp C",15,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Glycera americana",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Neanthes acuminata Cmplx",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Eteone brigitteae",2,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Exogone lourei",50,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Odontosyllis phosphorea",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Acromegalomma pigmentum",26,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Prionospio heterobranchia",2,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Pseudopolydora paucibranchiata",5,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Kirkegaardia sp",3,NA,"Marinas","Yes"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Kirkegaardia sp 1",2,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Bemlos macromanus",4,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Mayerella acanthopoda",39,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Paradexamine sp SD1",2,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Protohyale frequens",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Podocerus sp",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Alpheus californiensis",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Siriella pacifica",3,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Chondrochelia dubia Cmplx",8,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Euphilomedes carcharodonta",3,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Anoplodactylus erectus",4,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Leptosynapta sp",5,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Amphipholis squamata",6,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Amphiuridae",2,NA,"Marinas","Yes"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Edwardsia sp",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Edwardsiidae",1,NA,"Marinas","Yes"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Actiniaria",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Cerianthidae",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Tubulanus sp SD1",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Phoronis sp",3,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Musculista senhousia",115,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Lyonsia californica",5,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Theora lubrica",4,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Solen rostriformis",2,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Tellina meropsis",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Acteocina carinata",35,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Philine ornatissima",1,NA,"Marinas","No"
"B18-10088",1,2018-08-01,32.62165,-117.13018,"Alia tuberosa",1,NA,"Marinas","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Scoletoma sp",22,NA,"Ports","Yes"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Scoletoma sp C",27,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Gyptis brunnea",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Ancistrosyllis sp",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Malmgreniella sp A",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Sphaerosyllis sp",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Euchone limnicola",4,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Poecilochaetus martini",2,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Prionospio heterobranchia",8,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Prionospio lighti",13,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Spiophanes duplex",4,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Chaetozone corona",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Pista wui",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Harpacticoida",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Sinocorophium alienense",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Amphideutopus oculatus",6,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Maera jerrica",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Hartmanodes sp SD1",1,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Alpheus californiensis",2,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Betaeus ensenadensis",2,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Neotrypaea gigas",11,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Neotrypaea sp",12,NA,"Ports","Yes"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Pinnotheridae",1,NA,"Ports","Yes"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Scleroplax granulata",25,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Heteroserolis carinata",2,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Leptosynapta sp",2,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Amphiodia digitata",2,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Phoronidae",5,NA,"Ports","Yes"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Phoronis sp",16,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Cryptomya californica",8,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Tagelus subteres",7,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Solen rostriformis",2,NA,"Ports","No"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Solen sp",1,NA,"Ports","Yes"
"B18-10112",1,2018-07-18,32.71627,-117.17632,"Crepidula onyx",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Scoletoma sp",24,NA,"Ports","Yes"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Scoletoma sp C",48,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Odontosyllis phosphorea",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Fabricinuda limnicola",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Euchone limnicola",2,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Prionospio heterobranchia",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Spiophanes duplex",4,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Diplocirrus sp SD1",27,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Amphideutopus oculatus",2,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Heterophoxus ellisi",6,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Alpheus californiensis",2,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Neotrypaea sp",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Ericerodes hemphillii",2,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Heteroserolis carinata",2,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Amphiodia urtica",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Edwardsia californica",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Edwardsiidae",3,NA,"Ports","Yes"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Heteronemertea sp",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Carinomella lactea",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Paranemertes californica",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Musculista senhousia",2,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Asthenothaerus diegensis",5,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Laevicardium substriatum",3,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Theora lubrica",7,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Tagelus affinis",2,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Solen rostriformis",1,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Tellina sp B",3,NA,"Ports","No"
"B18-10113",1,2018-07-18,32.71614,-117.17398,"Philine auriformis",2,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Scoletoma sp",13,NA,"Ports","Yes"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Scoletoma sp C",24,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Megasyllis nipponica",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Owenia collaris",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Euchone limnicola",2,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Sabellidae",1,NA,"Ports","Yes"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Prionospio heterobranchia",2,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Phtisica marina",6,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Monocorophium acherusicum",63,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Amphideutopus oculatus",59,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Hartmanodes sp SD1",2,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Heterophoxus ellisi",13,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Rudilemboides stenopropodus",3,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Alpheus californiensis",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Ericerodes hemphillii",3,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Majoidea",1,NA,"Ports","Yes"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Heteroserolis carinata",8,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Schmittius politus",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Leuroleberis sharpei",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Euphilomedes carcharodonta",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Leptosynapta sp",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Amphiodia urtica",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Phoronidae",1,NA,"Ports","Yes"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Phoronis sp",5,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Musculista senhousia",5,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Lyonsia californica",5,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Asthenothaerus diegensis",7,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Laevicardium substriatum",6,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Mactrotoma californica",1,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Theora lubrica",10,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Tagelus affinis",17,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Solen rostriformis",10,NA,"Ports","No"
"B18-10114",1,2018-07-19,32.7026,-117.1618,"Volvulella panamica",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Scoletoma sp",6,NA,"Ports","Yes"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Scoletoma sp C",3,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Glycera americana",2,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Nephtys sp",2,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Exogone lourei",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Fabricinuda limnicola",2,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Pseudopolydora paucibranchiata",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Spio maculata",7,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Spiophanes duplex",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Cirratulidae",1,NA,"Ports","Yes"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Pista brevibranchiata",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Monocorophium sp",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Amphideutopus oculatus",7,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Aruga holmesi",3,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Rudilemboides stenopropodus",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Neotrypaea sp",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Ericerodes hemphillii",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Heteroserolis carinata",2,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Flosmaris grandis",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Phoronidae",3,NA,"Ports","Yes"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Phoronis sp",13,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Asthenothaerus diegensis",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Laevicardium substriatum",1,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Tagelus affinis",4,NA,"Ports","No"
"B18-10116",1,2018-07-19,32.69194,-117.15337,"Calyptraeidae",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Notomastus hemipodus",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Scoletoma sp",57,NA,"Ports","Yes"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Scoletoma sp C",22,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Bipalponephtys cornuta",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Exogone lourei",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Megasyllis nipponica",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Prionospio heterobranchia",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Prionospio lighti",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Spiophanes duplex",4,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Melinna oculata",8,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Chaetozone corona",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Diplocirrus sp SD1",4,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Amaeana occidentalis",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Pista brevibranchiata",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Pista wui",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Ampelisca cristata microdentata",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Caprella californica Cmplx",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Caprella equilibra",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Caprella verrucosa",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Amphideutopus oculatus",7,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Listriella melanica",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Rudilemboides stenopropodus",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Pinnixa franciscana",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Scleroplax granulata",4,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Majoidea",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Anoplodactylus erectus",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Edwardsia californica",268,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Carinomella lactea",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Tubulanus polymorphus",5,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Nuculana taphria",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Laevicardium substriatum",3,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Tellina modesta",2,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Tellina sp B",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Philine auriformis",1,NA,"Ports","No"
"B18-10117",1,2018-07-16,32.69190012,-117.23840012,"Epitonium hindsii",3,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Notoproctus pacificus",6,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Scoletoma sp",20,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Scoletoma sp C",13,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Nephtys simoni",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Nephtys sp",1,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Nereididae",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Eteone brigitteae",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Exogone lourei",16,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Odontosyllis phosphorea",3,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Fabricinuda limnicola",5,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Acromegalomma sp",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Euchone limnicola",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Sabellidae",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Prionospio heterobranchia",19,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Pseudopolydora paucibranchiata",5,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Diplocirrus sp SD1",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Scoloplos acmeceps",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Phtisica marina",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Monocorophium acherusicum",6,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Americhelidium sp",1,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Americhelidium sp SD4",4,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Heterophoxus ellisi",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Rudilemboides stenopropodus",39,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Pyromaia tuberculata",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Heteroserolis carinata",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Postasterope barnesi",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Leptosynapta sp",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Actiniaria",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Phoronidae",1,NA,"Ports","Yes"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Phoronis sp",11,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Laevicardium substriatum",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Theora lubrica",1,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Tagelus affinis",7,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Crepipatella lingulata",2,NA,"Ports","No"
"B18-10119",1,2018-07-20,32.69004,-117.1432,"Nassarius tiarula",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Scoletoma sp",7,NA,"Ports","Yes"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Scoletoma sp C",48,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Fabricinuda limnicola",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Euchone limnicola",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Pseudopolydora paucibranchiata",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Spiophanes duplex",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Diplocirrus sp SD1",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Caprellinae",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Phtisica marina",10,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Monocorophium acherusicum",4,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Amphideutopus oculatus",35,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Aruga holmesi",2,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Hartmanodes sp SD1",1,NA,"Ports","No"
"B18-10121",1,2018-07-20,32.6875,-117.14076,"Heterophoxus ellisi",12,NA,"Ports","No"
